geotype,geoid,geoname,varname,x2021,Cluster
county,17099,"LaSalle County, IL",co2limits,60.29,Cluster 1
county,17101,"Lawrence County, IL",co2limits,53.57,Cluster 1
county,17103,"Lee County, IL",co2limits,58.03,Cluster 1
county,17105,"Livingston County, IL",co2limits,55.95,Cluster 1
county,17107,"Logan County, IL",co2limits,57.39,Cluster 1
county,17109,"McDonough County, IL",co2limits,63.57,Cluster 1
county,17111,"McHenry County, IL",co2limits,60.23,Cluster 1
county,17113,"McLean County, IL",co2limits,65.38,Cluster 1
county,17115,"Macon County, IL",co2limits,57.22,Cluster 1
county,17117,"Macoupin County, IL",co2limits,55.51,Cluster 1
county,17119,"Madison County, IL",co2limits,59.29,Cluster 1
county,17121,"Marion County, IL",co2limits,53.9,Cluster 1
county,17123,"Marshall County, IL",co2limits,55.89,Cluster 1
county,17125,"Mason County, IL",co2limits,46.55,Cluster 1
county,17127,"Massac County, IL",co2limits,40.83,Cluster 1
county,17129,"Menard County, IL",co2limits,57.11,Cluster 1
county,17131,"Mercer County, IL",co2limits,55.5,Cluster 1
county,17133,"Monroe County, IL",co2limits,51.7,Cluster 1
county,17135,"Montgomery County, IL",co2limits,46.08,Cluster 1
county,17137,"Morgan County, IL",co2limits,56.53,Cluster 1
county,17139,"Moultrie County, IL",co2limits,55.63,Cluster 1
county,17141,"Ogle County, IL",co2limits,58.99,Cluster 1
county,17143,"Peoria County, IL",co2limits,61.76,Cluster 1
county,17145,"Perry County, IL",co2limits,54.63,Cluster 1
county,17147,"Piatt County, IL",co2limits,56.13,Cluster 1
county,17149,"Pike County, IL",co2limits,52.6,Cluster 1
county,17151,"Pope County, IL",co2limits,51.68,Cluster 1
county,17153,"Pulaski County, IL",co2limits,57.66,Cluster 1
county,17155,"Putnam County, IL",co2limits,50.62,Cluster 1
county,17157,"Randolph County, IL",co2limits,41.11,Cluster 1
county,17159,"Richland County, IL",co2limits,53.35,Cluster 1
county,17161,"Rock Island County, IL",co2limits,65.53,Cluster 1
county,17163,"St. Clair County, IL",co2limits,64.53,Cluster 1
county,17165,"Saline County, IL",co2limits,54.46,Cluster 1
county,17167,"Sangamon County, IL",co2limits,62.84,Cluster 1
county,17169,"Schuyler County, IL",co2limits,58.08,Cluster 1
county,17171,"Scott County, IL",co2limits,52.44,Cluster 1
county,17173,"Shelby County, IL",co2limits,52.02,Cluster 1
county,17175,"Stark County, IL",co2limits,55.47,Cluster 1
county,17177,"Stephenson County, IL",co2limits,62.58,Cluster 1
county,17179,"Tazewell County, IL",co2limits,53.83,Cluster 1
county,17181,"Union County, IL",co2limits,55.22,Cluster 1
county,17183,"Vermilion County, IL",co2limits,56.31,Cluster 1
county,17185,"Wabash County, IL",co2limits,51.43,Cluster 1
county,17187,"Warren County, IL",co2limits,61.63,Cluster 1
county,17189,"Washington County, IL",co2limits,51.35,Cluster 1
county,17191,"Wayne County, IL",co2limits,50.27,Cluster 1
county,17193,"White County, IL",co2limits,52.62,Cluster 1
county,17195,"Whiteside County, IL",co2limits,61.2,Cluster 1
county,17197,"Will County, IL",co2limits,67.91,Cluster 1
county,17199,"Williamson County, IL",co2limits,55.23,Cluster 1
county,17201,"Winnebago County, IL",co2limits,65.75,Cluster 1
county,17203,"Woodford County, IL",co2limits,54.52,Cluster 1
county,18001,"Adams County, IN",co2limits,57.75,Cluster 1
county,18003,"Allen County, IN",co2limits,60.22,Cluster 1
county,18005,"Bartholomew County, IN",co2limits,59.0,Cluster 1
county,18007,"Benton County, IN",co2limits,55.05,Cluster 1
county,18009,"Blackford County, IN",co2limits,53.5,Cluster 1
county,18011,"Boone County, IN",co2limits,59.88,Cluster 1
county,18013,"Brown County, IN",co2limits,58.2,Cluster 1
county,18015,"Carroll County, IN",co2limits,52.68,Cluster 1
county,18017,"Cass County, IN",co2limits,55.52,Cluster 1
county,18019,"Clark County, IN",co2limits,60.28,Cluster 1
county,18021,"Clay County, IN",co2limits,50.94,Cluster 1
county,18023,"Clinton County, IN",co2limits,56.0,Cluster 1
county,18025,"Crawford County, IN",co2limits,54.92,Cluster 1
county,18027,"Daviess County, IN",co2limits,55.31,Cluster 1
county,18029,"Dearborn County, IN",co2limits,51.56,Cluster 1
county,18031,"Decatur County, IN",co2limits,52.43,Cluster 1
county,18033,"DeKalb County, IN",co2limits,54.38,Cluster 1
county,18035,"Delaware County, IN",co2limits,61.53,Cluster 1
county,18037,"Dubois County, IN",co2limits,52.58,Cluster 1
county,18039,"Elkhart County, IN",co2limits,61.16,Cluster 1
county,18041,"Fayette County, IN",co2limits,53.63,Cluster 1
county,18043,"Floyd County, IN",co2limits,58.84,Cluster 1
county,18045,"Fountain County, IN",co2limits,53.42,Cluster 1
county,18047,"Franklin County, IN",co2limits,50.08,Cluster 1
county,18049,"Fulton County, IN",co2limits,53.8,Cluster 1
county,18051,"Gibson County, IN",co2limits,38.92,Cluster 1
county,18053,"Grant County, IN",co2limits,58.93,Cluster 1
county,18055,"Greene County, IN",co2limits,53.04,Cluster 1
county,18057,"Hamilton County, IN",co2limits,65.92,Cluster 1
county,18059,"Hancock County, IN",co2limits,55.39,Cluster 1
county,18061,"Harrison County, IN",co2limits,52.77,Cluster 1
county,18063,"Hendricks County, IN",co2limits,57.28,Cluster 1
county,18065,"Henry County, IN",co2limits,54.51,Cluster 1
county,18067,"Howard County, IN",co2limits,58.1,Cluster 1
county,18069,"Huntington County, IN",co2limits,52.5,Cluster 1
county,18071,"Jackson County, IN",co2limits,54.34,Cluster 1
county,18073,"Jasper County, IN",co2limits,40.74,Cluster 1
county,18075,"Jay County, IN",co2limits,55.36,Cluster 1
county,18077,"Jefferson County, IN",co2limits,47.38,Cluster 1
county,18079,"Jennings County, IN",co2limits,52.28,Cluster 1
county,18081,"Johnson County, IN",co2limits,54.76,Cluster 1
county,18083,"Knox County, IN",co2limits,53.03,Cluster 1
county,18085,"Kosciusko County, IN",co2limits,53.23,Cluster 1
county,18087,"LaGrange County, IN",co2limits,60.86,Cluster 1
county,18089,"Lake County, IN",co2limits,65.68,Cluster 1
county,18091,"LaPorte County, IN",co2limits,59.36,Cluster 1
county,18093,"Lawrence County, IN",co2limits,52.92,Cluster 1
county,18095,"Madison County, IN",co2limits,59.54,Cluster 1
county,18097,"Marion County, IN",co2limits,72.27,Cluster 1
county,18099,"Marshall County, IN",co2limits,56.49,Cluster 1
county,18101,"Martin County, IN",co2limits,52.94,Cluster 1
county,18103,"Miami County, IN",co2limits,53.68,Cluster 1
county,18105,"Monroe County, IN",co2limits,71.8,Cluster 1
county,18107,"Montgomery County, IN",co2limits,53.33,Cluster 1
county,18109,"Morgan County, IN",co2limits,52.13,Cluster 1
county,18111,"Newton County, IN",co2limits,53.09,Cluster 1
county,18113,"Noble County, IN",co2limits,55.06,Cluster 1
county,18115,"Ohio County, IN",co2limits,52.79,Cluster 1
county,18117,"Orange County, IN",co2limits,54.65,Cluster 1
county,18119,"Owen County, IN",co2limits,53.94,Cluster 1
county,18121,"Parke County, IN",co2limits,53.56,Cluster 1
county,18123,"Perry County, IN",co2limits,56.43,Cluster 1
county,18125,"Pike County, IN",co2limits,38.93,Cluster 1
county,18127,"Porter County, IN",co2limits,58.2,Cluster 1
county,18129,"Posey County, IN",co2limits,46.78,Cluster 1
county,18131,"Pulaski County, IN",co2limits,55.35,Cluster 1
county,18133,"Putnam County, IN",co2limits,54.28,Cluster 1
county,18135,"Randolph County, IN",co2limits,53.78,Cluster 1
county,18137,"Ripley County, IN",co2limits,52.65,Cluster 1
county,18139,"Rush County, IN",co2limits,50.82,Cluster 1
county,18141,"St. Joseph County, IN",co2limits,65.16,Cluster 1
county,18143,"Scott County, IN",co2limits,55.01,Cluster 1
county,18145,"Shelby County, IN",co2limits,53.67,Cluster 1
county,18147,"Spencer County, IN",co2limits,43.05,Cluster 1
county,18149,"Starke County, IN",co2limits,54.68,Cluster 1
county,18151,"Steuben County, IN",co2limits,56.39,Cluster 1
county,18153,"Sullivan County, IN",co2limits,40.39,Cluster 1
county,18155,"Switzerland County, IN",co2limits,42.49,Cluster 1
county,18157,"Tippecanoe County, IN",co2limits,64.46,Cluster 1
county,18159,"Tipton County, IN",co2limits,52.19,Cluster 1
county,18161,"Union County, IN",co2limits,52.69,Cluster 1
county,18163,"Vanderburgh County, IN",co2limits,61.01,Cluster 1
county,18165,"Vermillion County, IN",co2limits,41.29,Cluster 1
county,18167,"Vigo County, IN",co2limits,60.75,Cluster 1
county,18169,"Wabash County, IN",co2limits,51.27,Cluster 1
county,18171,"Warren County, IN",co2limits,53.01,Cluster 1
county,18173,"Warrick County, IN",co2limits,50.17,Cluster 1
county,18175,"Washington County, IN",co2limits,53.43,Cluster 1
county,18177,"Wayne County, IN",co2limits,57.93,Cluster 1
county,18179,"Wells County, IN",co2limits,50.25,Cluster 1
county,18181,"White County, IN",co2limits,56.22,Cluster 1
county,18183,"Whitley County, IN",co2limits,53.08,Cluster 1
county,19001,"Adair County, IA",co2limits,55.13,Cluster 2
county,19003,"Adams County, IA",co2limits,57.02,Cluster 2
county,19005,"Allamakee County, IA",co2limits,56.02,Cluster 2
county,19007,"Appanoose County, IA",co2limits,55.65,Cluster 2
county,19009,"Audubon County, IA",co2limits,57.74,Cluster 2
county,19011,"Benton County, IA",co2limits,59.07,Cluster 2
county,19013,"Black Hawk County, IA",co2limits,66.46,Cluster 2
county,19015,"Boone County, IA",co2limits,59.88,Cluster 2
county,19017,"Bremer County, IA",co2limits,60.65,Cluster 2
county,19019,"Buchanan County, IA",co2limits,59.62,Cluster 2
county,19021,"Buena Vista County, IA",co2limits,64.16,Cluster 2
county,19023,"Butler County, IA",co2limits,55.82,Cluster 2
county,19025,"Calhoun County, IA",co2limits,54.81,Cluster 2
county,19027,"Carroll County, IA",co2limits,55.9,Cluster 2
county,19029,"Cass County, IA",co2limits,57.5,Cluster 2
county,19031,"Cedar County, IA",co2limits,59.34,Cluster 2
county,19033,"Cerro Gordo County, IA",co2limits,62.11,Cluster 2
county,19035,"Cherokee County, IA",co2limits,56.34,Cluster 2
county,19037,"Chickasaw County, IA",co2limits,58.63,Cluster 2
county,19039,"Clarke County, IA",co2limits,57.65,Cluster 2
county,19041,"Clay County, IA",co2limits,58.12,Cluster 2
county,19043,"Clayton County, IA",co2limits,59.11,Cluster 2
county,19045,"Clinton County, IA",co2limits,57.46,Cluster 2
county,19047,"Crawford County, IA",co2limits,57.98,Cluster 2
county,19049,"Dallas County, IA",co2limits,64.15,Cluster 2
county,19051,"Davis County, IA",co2limits,58.51,Cluster 2
county,19053,"Decatur County, IA",co2limits,60.96,Cluster 2
county,19055,"Delaware County, IA",co2limits,56.42,Cluster 2
county,19057,"Des Moines County, IA",co2limits,61.41,Cluster 2
county,19059,"Dickinson County, IA",co2limits,57.65,Cluster 2
county,19061,"Dubuque County, IA",co2limits,61.83,Cluster 2
county,19063,"Emmet County, IA",co2limits,58.68,Cluster 2
county,19065,"Fayette County, IA",co2limits,60.78,Cluster 2
county,19067,"Floyd County, IA",co2limits,61.92,Cluster 2
county,19069,"Franklin County, IA",co2limits,56.76,Cluster 2
county,19071,"Fremont County, IA",co2limits,52.35,Cluster 2
county,19073,"Greene County, IA",co2limits,58.18,Cluster 2
county,19075,"Grundy County, IA",co2limits,57.47,Cluster 2
county,19077,"Guthrie County, IA",co2limits,56.17,Cluster 2
county,19079,"Hamilton County, IA",co2limits,56.81,Cluster 2
county,19081,"Hancock County, IA",co2limits,56.95,Cluster 2
county,19083,"Hardin County, IA",co2limits,55.0,Cluster 2
county,19085,"Harrison County, IA",co2limits,56.53,Cluster 2
county,19087,"Henry County, IA",co2limits,57.6,Cluster 2
county,19089,"Howard County, IA",co2limits,60.66,Cluster 2
county,19091,"Humboldt County, IA",co2limits,54.96,Cluster 2
county,19093,"Ida County, IA",co2limits,55.84,Cluster 2
county,19095,"Iowa County, IA",co2limits,58.9,Cluster 2
county,19097,"Jackson County, IA",co2limits,57.9,Cluster 2
county,19099,"Jasper County, IA",co2limits,60.08,Cluster 2
county,19101,"Jefferson County, IA",co2limits,69.4,Cluster 2
county,19103,"Johnson County, IA",co2limits,74.32,Cluster 2
county,19105,"Jones County, IA",co2limits,61.48,Cluster 2
county,19107,"Keokuk County, IA",co2limits,56.11,Cluster 2
county,19109,"Kossuth County, IA",co2limits,56.49,Cluster 2
county,19111,"Lee County, IA",co2limits,58.25,Cluster 2
county,19113,"Linn County, IA",co2limits,63.78,Cluster 2
county,19115,"Louisa County, IA",co2limits,45.76,Cluster 2
county,19117,"Lucas County, IA",co2limits,54.82,Cluster 2
county,19119,"Lyon County, IA",co2limits,51.6,Cluster 2
county,19121,"Madison County, IA",co2limits,58.27,Cluster 2
county,19123,"Mahaska County, IA",co2limits,55.68,Cluster 2
county,19125,"Marion County, IA",co2limits,59.31,Cluster 2
county,19127,"Marshall County, IA",co2limits,63.68,Cluster 2
county,19129,"Mills County, IA",co2limits,55.03,Cluster 2
county,19131,"Mitchell County, IA",co2limits,60.3,Cluster 2
county,19133,"Monona County, IA",co2limits,54.93,Cluster 2
county,19135,"Monroe County, IA",co2limits,43.29,Cluster 2
county,19137,"Montgomery County, IA",co2limits,55.77,Cluster 2
county,19139,"Muscatine County, IA",co2limits,57.64,Cluster 2
county,19141,"O'Brien County, IA",co2limits,54.56,Cluster 2
county,19143,"Osceola County, IA",co2limits,52.68,Cluster 2
county,19145,"Page County, IA",co2limits,56.9,Cluster 2
county,19147,"Palo Alto County, IA",co2limits,59.29,Cluster 2
county,19149,"Plymouth County, IA",co2limits,55.15,Cluster 2
county,19151,"Pocahontas County, IA",co2limits,56.61,Cluster 2
county,19153,"Polk County, IA",co2limits,64.29,Cluster 2
county,19155,"Pottawattamie County, IA",co2limits,54.51,Cluster 2
county,19157,"Poweshiek County, IA",co2limits,65.6,Cluster 2
county,19159,"Ringgold County, IA",co2limits,53.86,Cluster 2
county,19161,"Sac County, IA",co2limits,53.41,Cluster 2
county,19163,"Scott County, IA",co2limits,61.24,Cluster 2
county,19165,"Shelby County, IA",co2limits,58.18,Cluster 2
county,19167,"Sioux County, IA",co2limits,54.17,Cluster 2
county,19169,"Story County, IA",co2limits,69.5,Cluster 2
county,19171,"Tama County, IA",co2limits,60.54,Cluster 2
county,19173,"Taylor County, IA",co2limits,56.48,Cluster 2
county,19175,"Union County, IA",co2limits,59.44,Cluster 2
county,19177,"Van Buren County, IA",co2limits,58.01,Cluster 2
county,19179,"Wapello County, IA",co2limits,53.43,Cluster 2
county,19181,"Warren County, IA",co2limits,59.72,Cluster 2
county,19183,"Washington County, IA",co2limits,61.52,Cluster 2
county,19185,"Wayne County, IA",co2limits,55.88,Cluster 2
county,19187,"Webster County, IA",co2limits,59.9,Cluster 2
county,19189,"Winnebago County, IA",co2limits,60.31,Cluster 2
county,19191,"Winneshiek County, IA",co2limits,67.16,Cluster 2
county,19193,"Woodbury County, IA",co2limits,57.58,Cluster 2
county,19195,"Worth County, IA",co2limits,56.79,Cluster 2
county,19197,"Wright County, IA",co2limits,55.94,Cluster 2
county,21001,"Adair County, KY",co2limits,49.17,Cluster 1
county,21003,"Allen County, KY",co2limits,53.62,Cluster 1
county,21005,"Anderson County, KY",co2limits,53.11,Cluster 1
county,21007,"Ballard County, KY",co2limits,47.15,Cluster 1
county,21009,"Barren County, KY",co2limits,55.05,Cluster 1
county,21011,"Bath County, KY",co2limits,54.93,Cluster 1
county,21013,"Bell County, KY",co2limits,52.35,Cluster 1
county,21015,"Boone County, KY",co2limits,54.5,Cluster 1
county,21017,"Bourbon County, KY",co2limits,57.29,Cluster 1
county,21019,"Boyd County, KY",co2limits,53.04,Cluster 1
county,21021,"Boyle County, KY",co2limits,58.46,Cluster 1
county,21023,"Bracken County, KY",co2limits,52.83,Cluster 1
county,21025,"Breathitt County, KY",co2limits,54.33,Cluster 1
county,21027,"Breckinridge County, KY",co2limits,53.87,Cluster 1
county,21029,"Bullitt County, KY",co2limits,52.45,Cluster 1
county,21031,"Butler County, KY",co2limits,50.09,Cluster 1
county,21033,"Caldwell County, KY",co2limits,53.21,Cluster 1
county,21035,"Calloway County, KY",co2limits,59.33,Cluster 1
county,21037,"Campbell County, KY",co2limits,59.67,Cluster 1
county,21039,"Carlisle County, KY",co2limits,49.32,Cluster 1
county,21041,"Carroll County, KY",co2limits,42.44,Cluster 1
county,21043,"Carter County, KY",co2limits,52.98,Cluster 1
county,21045,"Casey County, KY",co2limits,49.8,Cluster 1
county,21047,"Christian County, KY",co2limits,59.19,Cluster 1
county,21049,"Clark County, KY",co2limits,54.78,Cluster 1
county,21051,"Clay County, KY",co2limits,54.53,Cluster 1
county,21053,"Clinton County, KY",co2limits,49.1,Cluster 1
county,21055,"Crittenden County, KY",co2limits,50.59,Cluster 1
county,21057,"Cumberland County, KY",co2limits,50.6,Cluster 1
county,21059,"Daviess County, KY",co2limits,53.93,Cluster 1
county,21061,"Edmonson County, KY",co2limits,51.73,Cluster 1
county,21063,"Elliott County, KY",co2limits,51.53,Cluster 1
county,21065,"Estill County, KY",co2limits,52.25,Cluster 1
county,21067,"Fayette County, KY",co2limits,69.56,Cluster 1
county,21069,"Fleming County, KY",co2limits,53.85,Cluster 1
county,21071,"Floyd County, KY",co2limits,50.28,Cluster 1
county,21073,"Franklin County, KY",co2limits,62.8,Cluster 1
county,21075,"Fulton County, KY",co2limits,55.45,Cluster 1
county,21077,"Gallatin County, KY",co2limits,45.33,Cluster 1
county,21079,"Garrard County, KY",co2limits,51.98,Cluster 1
county,21081,"Grant County, KY",co2limits,50.03,Cluster 1
county,21083,"Graves County, KY",co2limits,49.03,Cluster 1
county,21085,"Grayson County, KY",co2limits,51.96,Cluster 1
county,21087,"Green County, KY",co2limits,52.12,Cluster 1
county,21089,"Greenup County, KY",co2limits,52.87,Cluster 1
county,21091,"Hancock County, KY",co2limits,39.11,Cluster 1
county,21093,"Hardin County, KY",co2limits,58.65,Cluster 1
county,21095,"Harlan County, KY",co2limits,51.44,Cluster 1
county,21097,"Harrison County, KY",co2limits,54.85,Cluster 1
county,21099,"Hart County, KY",co2limits,54.26,Cluster 1
county,21101,"Henderson County, KY",co2limits,51.53,Cluster 1
county,21103,"Henry County, KY",co2limits,54.75,Cluster 1
county,21105,"Hickman County, KY",co2limits,54.42,Cluster 1
county,21107,"Hopkins County, KY",co2limits,50.7,Cluster 1
county,21109,"Jackson County, KY",co2limits,47.5,Cluster 1
county,21111,"Jefferson County, KY",co2limits,65.46,Cluster 1
county,21113,"Jessamine County, KY",co2limits,57.33,Cluster 1
county,21115,"Johnson County, KY",co2limits,50.04,Cluster 1
county,21117,"Kenton County, KY",co2limits,57.89,Cluster 1
county,21119,"Knott County, KY",co2limits,54.2,Cluster 1
county,21121,"Knox County, KY",co2limits,48.41,Cluster 1
county,21123,"Larue County, KY",co2limits,51.4,Cluster 1
county,21125,"Laurel County, KY",co2limits,49.63,Cluster 1
county,21127,"Lawrence County, KY",co2limits,37.01,Cluster 1
county,21129,"Lee County, KY",co2limits,51.1,Cluster 1
county,21131,"Leslie County, KY",co2limits,47.16,Cluster 1
